"method","rmse","mae","r2","offline","online"
"gow",0.945300488018479,0.740569183679706,0.292978119521197,15.4372179508209,0.936884808540344
"gow",0.931579644103443,0.730667379976365,0.313346316542428,14.8440909385681,1.1923003911972
"gow",0.930036373707653,0.730150751762722,0.315622417507569,14.9080629348755,1.43402016162872
"gow",0.930652595295386,0.730969685167683,0.314720182137649,14.9649579524994,1.58899459838867
"gow",0.931314489266521,0.731987705349243,0.313744337296666,15.0572559833527,1.75287318229675
"gow",0.932151981037602,0.732854985669481,0.312510159846305,14.8476519584656,1.84924461841583
"gow",0.932872427558521,0.733672005339334,0.311448869754252,15.0212368965149,1.91769618988037
"gow",0.933412859291564,0.734255525387967,0.310651175407944,15.059592962265,2.08339061737061
"gow",0.933805418154722,0.734685226213656,0.310071738472798,14.9195599555969,2.1367137670517
"gow",0.934092488613441,0.734980059266148,0.309647429081503,15.2349548339844,2.15631659030914
"gow",0.93429115153403,0.735187228138159,0.309353860848048,0,2.23112001419067
"gow",0.934439827679694,0.735360935441476,0.309134335734715,0,2.21964197158813
"gow",0.934576416752704,0.735519669690622,0.308932405090462,0,2.27715141773224
"gow",0.934642418414522,0.735623431260345,0.308834829376489,0,2.29826030731201
"gow",0.934725807682153,0.735725892648678,0.308711641897621,0,2.2992933511734
"gow",0.934799015981825,0.735807387808876,0.308603306521491,0,2.30326828956604
"gow",0.934858204804958,0.735871062889393,0.308515995578326,0,2.35037202835083
"gow",0.934919745878786,0.735935119446804,0.30842500251589,0,2.34899933338165
"gow",0.934957945957457,0.735968052366652,0.308368458756337,0,2.36232402324677
"gow",0.934992079289175,0.736002657889756,0.308317940154148,0,2.34089267253876
"gow",0.935010887073895,0.736021212363999,0.308290137450006,0,2.34459388256073
"gow",0.935016219558536,0.736028325076943,0.308282256353511,0,2.36492857933044
"gow",0.935021166199729,0.736029450469249,0.308274946096554,0,2.38460364341736
"gow",0.935021969739152,0.736030817434932,0.308273727792956,0,2.37215900421143
"gow",0.935030143421657,0.736037873511943,0.308261699511861,0,2.35414054393768
"gow",0.935036364836366,0.736042638654718,0.308252543494937,0,2.3820867061615
"gow",0.935035795634284,0.736042488081021,0.308253449074465,0,2.3663952589035
"gow",0.935038081573446,0.736043340811796,0.308250117477765,0,2.38361728191376
"gow",0.935039079218615,0.736043026656368,0.308248622646461,0,2.39538552761078
"gow",0.935038284075546,0.736041941895098,0.308249789736256,0,2.39015843868256
"hl",0.947549367850021,0.741497240141503,0.289723676389418,11.8185510635376,0.857394099235535
"hl",0.934641736203072,0.732192170231642,0.308939826234473,11.7980809211731,1.10441715717316
